"","TNFA_SIGNALING_VIA_NFKB","HYPOXIA","CHOLESTEROL_HOMEOSTASIS","MITOTIC_SPINDLE","WNT_BETA_CATENIN_SIGNALING","TGF_BETA_SIGNALING","IL6_JAK_STAT3_SIGNALING","DNA_REPAIR","G2M_CHECKPOINT","APOPTOSIS","NOTCH_SIGNALING","ADIPOGENESIS","ESTROGEN_RESPONSE_EARLY","ESTROGEN_RESPONSE_LATE","ANDROGEN_RESPONSE","MYOGENESIS","PROTEIN_SECRETION","INTERFERON_ALPHA_RESPONSE","INTERFERON_GAMMA_RESPONSE","APICAL_JUNCTION","APICAL_SURFACE","HEDGEHOG_SIGNALING","COMPLEMENT","UNFOLDED_PROTEIN_RESPONSE","PI3K_AKT_MTOR_SIGNALING","MTORC1_SIGNALING","E2F_TARGETS","MYC_TARGETS_V1","MYC_TARGETS_V2","EPITHELIAL_MESENCHYMAL_TRANSITION","INFLAMMATORY_RESPONSE","XENOBIOTIC_METABOLISM","FATTY_ACID_METABOLISM","OXIDATIVE_PHOSPHORYLATION","GLYCOLYSIS","REACTIVE_OXIGEN_SPECIES_PATHWAY","P53_PATHWAY","UV_RESPONSE_UP","UV_RESPONSE_DN","ANGIOGENESIS","HEME_METABOLISM","COAGULATION","IL2_STAT5_SIGNALING","BILE_ACID_METABOLISM","PEROXISOME","ALLOGRAFT_REJECTION","SPERMATOGENESIS","KRAS_SIGNALING_UP","KRAS_SIGNALING_DN","PANCREAS_BETA_CELLS"
"ACH-000702",0.337717171717172,-0.11059793814433,0.0558904109589041,0.0502272727272727,0.185095238095238,-0.312666666666667,0.781402298850575,0.0686595744680851,0.274481865284974,0.110232704402516,-0.17990625,-0.0147631578947368,-0.183172588832487,-0.140787878787879,0.0597319587628866,-0.147768844221106,-0.0736421052631579,0.649344086021505,0.813313131313131,-0.0124226804123711,-0.0278604651162791,-0.102142857142857,0.137384615384615,0.34,0.499778846153846,0.259634517766497,0.270591836734694,0.42607614213198,0.536879310344828,-0.432172588832487,0.581299492385787,0.0594221105527638,0.420410256410256,0.283065573770492,0.0277474747474747,-0.0314782608695652,0.0183230769230769,0.251051948051948,-0.279164285714286,-0.277166666666667,0.394422680412371,-0.0733308823529412,0.537948717948718,0.281044642857143,0.204242718446602,0.733608040201005,0.575253731343284,0.118716494845361,0.245624338624339,0.066325
"ACH-000703",-0.187979797979798,0.217087628865979,0.311876712328767,1.01571212121212,0.717095238095238,0.474351851851852,-0.0995287356321839,0.595851063829787,1.07743005181347,0.212911949685535,0.39509375,0.222231578947368,0.368121827411168,0.502686868686869,0.129907216494845,0.3691608040201,0.6642,-0.0995376344086022,-0.0390252525252525,0.383443298969072,0.355279069767442,0.987285714285714,0.137887179487179,0.298532110091743,0.629576923076923,0.320213197969543,1.07083163265306,0.264147208121827,-0.0881206896551724,-0.173360406091371,-0.114583756345178,0.0704371859296482,0.282532051282051,0.136213114754098,0.320348484848485,-0.0540434782608696,0.168364102564103,0.521337662337662,0.325585714285714,-0.0640833333333333,0.544134020618557,-0.0576029411764706,0.0585076923076923,0.368633928571429,0.441572815533981,-0.0772713567839196,1.08258208955224,0.305546391752577,0.85737037037037,1.57745
"ACH-000704",-0.0188585858585859,-0.00685567010309278,0.229890410958904,-0.174020202020202,-0.115047619047619,-0.129092592592593,0.00150574712643678,0.0165177304964539,-0.058160621761658,-0.0985345911949686,0.0201875,0.204378947368421,-0.0115482233502538,0.043520202020202,-0.146742268041237,-0.103226130653266,-0.0460736842105263,-0.093752688172043,-0.206828282828283,-0.100268041237113,-0.0144883720930232,-0.176114285714286,-0.0312358974358974,-0.0159816513761468,-0.139076923076923,0.139913705583756,0.101464285714286,0.294274111675127,0.106396551724138,-0.00411167512690355,-0.0202944162436548,0.123190954773869,0.169980769230769,0.35492349726776,0.144580808080808,0.246326086956522,0.0824410256410256,0.306194805194805,-0.209342857142857,0.185388888888889,-0.127273195876289,0.0265147058823529,-0.0584205128205128,0.0585982142857143,0.0391165048543689,-0.223115577889447,0.0239850746268657,-0.156721649484536,-0.0466719576719577,-0.25575
"ACH-000705",-0.0897878787878788,-0.0467783505154639,-0.133013698630137,-0.0116010101010101,0.306857142857143,0.00642592592592593,-0.149724137931034,0.0554751773049645,0.114305699481865,-0.0494339622641509,0.15371875,-0.00327368421052631,0.130106598984772,0.119515151515152,0.0535154639175258,-0.0213718592964824,0.228431578947368,-0.264,-0.207040404040404,0.0349948453608247,0.145627906976744,0.247285714285714,-0.13165641025641,0.161651376146789,0.040125,0.203345177664975,0.105040816326531,0.197015228426396,0.325741379310345,-0.250873096446701,-0.146659898477157,0.200085427135678,0.0352564102564102,-0.130836065573771,0.121853535353535,0.338804347826087,0.201876923076923,0.219896103896104,-0.10335,-0.23275,0.103175257731959,-0.136742647058824,0.0335282051282051,-0.0190178571428571,0.0641747572815534,-0.249437185929648,0.12439552238806,0.0232628865979381,0.0574338624338624,0.0191
"ACH-000706",0.236621212121212,0.161412371134021,0.209904109589041,0.105611111111111,-0.0422380952380952,0.347666666666667,0.160655172413793,-0.121014184397163,-0.216637305699482,0.0936729559748428,0.1621875,0.239947368421053,0.310908629441624,0.272454545454545,0.347670103092784,0.232597989949749,0.302042105263158,-0.409731182795699,-0.190222222222222,0.225494845360825,0.072953488372093,0.0170571428571429,0.0428564102564103,-0.0155871559633028,0.00875961538461538,-0.0466294416243655,-0.299729591836735,-0.292111675126904,-0.233896551724138,0.381771573604061,-0.00187817258883248,0.245105527638191,0.214012820512821,0.383863387978142,0.192489898989899,0.143347826086957,0.000343589743589747,0.0985064935064935,0.265085714285714,0.866833333333333,0.0931752577319588,0.365110294117647,0.0509333333333333,0.210901785714286,0.149436893203884,-0.0447236180904523,0.0802910447761194,0.150257731958763,0.117058201058201,-0.031525
"ACH-000707",-0.56770202020202,-0.501030927835052,-0.697150684931507,0.0993838383838384,-0.361452380952381,-0.650018518518519,-0.30067816091954,0.345858156028369,0.838367875647668,-0.459729559748428,-0.68734375,-0.257663157894737,-0.573035532994924,-0.522282828282828,-0.389896907216495,-0.603723618090452,-0.420505263157895,-0.239225806451613,-0.0264242424242424,-0.483046391752577,-0.73446511627907,-0.317485714285714,-0.318887179487179,0.0438348623853211,0.315346153846154,0.0519593908629442,1.07058673469388,0.922299492385787,1.13013793103448,-0.997802030456853,-0.242182741116751,-0.429125628140704,-0.169602564102564,0.153245901639344,-0.434808080808081,-0.367347826086957,-0.354215384615385,-0.170272727272727,-0.571078571428571,-0.925305555555556,-0.35720618556701,-0.647102941176471,-0.343825641025641,-0.375794642857143,-0.266815533980583,0.467341708542714,0.147522388059701,-0.250556701030928,-0.215391534391534,-0.335
"ACH-000708",-0.257505050505051,-0.171530927835052,0.198890410958904,-0.193242424242424,0.170166666666667,-0.42287037037037,-0.117781609195402,-0.128404255319149,-0.0406476683937824,-0.0380691823899371,0.2335625,0.2489,0.230020304568528,0.324464646464646,-0.0789896907216495,-0.171376884422111,-0.204484210526316,-0.180688172043011,-0.197040404040404,-0.16009793814433,-0.0888837209302326,-0.268057142857143,-0.132830769230769,-0.225917431192661,-0.0507115384615385,-0.0516192893401015,-0.0189183673469388,0.0889796954314721,0.483931034482759,-0.529807106598985,-0.132451776649746,0.22670351758794,0.451448717948718,0.596890710382514,0.16270202020202,-0.0631739130434783,0.0623025641025641,0.143409090909091,-0.259128571428571,-0.299833333333333,-0.112618556701031,-0.0786323529411765,-0.123435897435897,0.236598214285714,0.234902912621359,-0.26372864321608,-0.0341641791044776,-0.00165463917525773,-0.0698783068783069,0.2634
"ACH-000709",-0.0236767676767677,0.240680412371134,-0.314082191780822,-0.692964646464647,-0.579952380952381,-0.198907407407407,-0.21751724137931,-0.586652482269504,-0.79559067357513,-0.224427672955975,-0.230375,-0.344489473684211,-0.336695431472081,-0.349212121212121,-0.173886597938144,-0.275673366834171,-0.316,-0.379537634408602,-0.265757575757576,-0.246376288659794,-0.189558139534884,-0.125371428571429,-0.198112820512821,-0.394669724770642,-0.483394230769231,-0.244994923857868,-0.625015306122449,-0.394040609137056,-0.405172413793103,0.339451776649746,-0.0448883248730964,-0.245904522613065,-0.276775641025641,-0.403174863387978,0.0508434343434343,-0.360630434782609,-0.14951282051282,-0.297194805194805,-0.205264285714286,0.284916666666667,-0.516360824742268,-0.0674632352941176,-0.120661538461538,-0.244169642857143,-0.351553398058252,-0.171170854271357,-0.457873134328358,-0.169783505154639,-0.362544973544974,-0.151
"ACH-000710",0.0660555555555556,0.121768041237113,0.331315068493151,-0.100469696969697,0.174166666666667,-0.133240740740741,-0.276252873563218,-0.247602836879433,-0.550906735751295,-0.043811320754717,0.007125,-0.126673684210526,0.219,0.201611111111111,0.138670103092784,0.0271155778894472,0.0245157894736842,-0.701956989247312,-0.55170202020202,-0.0158298969072165,-0.161,0.206028571428571,0.0136974358974359,-0.0915871559633028,-0.0602211538461538,-0.255852791878173,-0.811581632653061,-0.725883248730964,-0.671775862068966,-0.263543147208122,-0.175350253807107,-0.0383718592964824,-0.143826923076923,-0.446857923497268,0.0287626262626263,-0.112717391304348,0.0299076923076923,0.0269350649350649,-0.160578571428571,0.253888888888889,0.112438144329897,0.238198529411765,-0.0642461538461538,0.118535714285714,-0.078747572815534,-0.328371859296482,-0.185194029850746,-0.00972164948453608,0.15521164021164,0.423375
"ACH-000711",0.178666666666667,0.0371546391752577,0.17458904109589,0.116378787878788,0.0412857142857143,0.0626666666666667,0.0476551724137931,0.129602836879433,-0.0360725388601036,0.127572327044025,-0.0226875,0.186136842105263,0.438690355329949,0.308333333333333,0.017020618556701,0.10394472361809,0.0424842105263158,0.113075268817204,0.0163787878787879,0.239118556701031,0.227860465116279,-0.0436571428571429,0.0189230769230769,0.108275229357798,0.168355769230769,0.0848527918781726,-0.0253724489795918,-0.0594568527918782,-0.0183103448275862,-0.0296802030456853,0.000959390862944158,0.133743718592965,0.0411025641025641,-0.0321092896174863,0.102207070707071,0.413739130434783,0.206117948717949,0.242850649350649,-0.0391857142857143,-0.0494722222222222,0.0891752577319588,-0.0142720588235294,0.0968717948717949,0.236258928571429,0.13921359223301,-0.112090452261307,-0.0639925373134328,-0.0918659793814433,0.0827671957671958,-0.039025
"ACH-000712",0.0218989898989899,0.0525257731958763,0.284602739726027,0.164035353535354,0.421595238095238,0.177296296296296,-0.251310344827586,0.55790780141844,0.290331606217617,0.0230314465408805,0.2449375,0.311526315789474,0.300192893401015,0.378050505050505,0.217670103092784,0.105628140703518,0.46,-0.385709677419355,-0.225873737373737,-0.0257731958762887,-0.196,0.113457142857143,0.0186153846153846,0.524348623853211,0.41125,0.228644670050761,0.279357142857143,0.178081218274112,0.341275862068966,-0.352934010152284,-0.145685279187817,0.185788944723618,0.168480769230769,0.326431693989071,0.220681818181818,-0.092804347826087,0.230871794871795,0.386785714285714,-0.128592857142857,0.0896111111111111,0.276896907216495,0.0554558823529412,0.0185692307692308,0.520357142857143,0.516223300970874,-0.218341708542714,0.315694029850746,0.0738865979381443,0.168984126984127,1.481075
"ACH-000713",0.172671717171717,0.22719587628866,0.415684931506849,0.234611111111111,-0.173880952380952,0.282777777777778,0.268988505747126,0.126496453900709,0.156082901554404,0.258534591194969,0.0993125,0.359526315789474,0.377045685279188,0.462651515151515,0.347680412371134,0.235623115577889,0.320347368421053,0.724537634408602,0.414181818181818,0.273020618556701,0.235883720930233,-0.109857142857143,0.250707692307692,0.0397706422018349,0.213115384615385,0.334517766497462,0.221785714285714,0.0194314720812183,-0.172396551724138,0.382959390862944,0.267152284263959,0.273,0.246391025641026,0.20292349726776,0.353782828282828,0.317347826086956,0.164523076923077,0.4085,0.1147,0.325,0.217242268041237,0.268176470588235,0.126958974358974,0.2843125,0.254097087378641,0.074035175879397,0.280268656716418,0.167969072164948,0.278460317460317,-0.0373
"ACH-000714",-0.187727272727273,-0.0204536082474227,-0.120315068493151,0.209141414141414,0.0914285714285714,0.0156851851851852,0.063551724137931,0.276198581560284,0.615927461139896,0.016062893081761,-0.08240625,-0.0255526315789474,-0.0130406091370558,-0.121939393939394,0.168082474226804,-0.176959798994975,0.296736842105263,0.0363978494623656,0.16229797979798,-0.250561855670103,-0.19946511627907,0.0982285714285714,-0.0122307692307692,0.363064220183486,0.209288461538462,0.165619289340102,0.629607142857143,0.518340101522843,0.810810344827586,-0.488370558375635,-0.132172588832487,-0.0604824120603015,0.00980769230769231,0.190644808743169,-0.024969696969697,0.125152173913043,-0.0207948717948718,0.311396103896104,-0.0788214285714286,-0.505694444444444,0.288654639175258,-0.291257352941176,0.116635897435897,-0.0504553571428571,0.0344757281553398,0.125336683417085,0.0787910447761194,-0.0509690721649485,-0.146708994708995,-0.034375
"ACH-000715",0.363368686868687,0.255144329896907,0.0202328767123288,-0.0137828282828283,0.151428571428571,0.0447222222222222,0.151045977011494,-0.0802624113475177,-0.055020725388601,0.279874213836478,0.0419375,0.238094736842105,0.284649746192893,0.44890404040404,0.047020618556701,0.183477386934673,0.0563684210526316,0.654537634408602,0.472489898989899,0.182505154639175,0.166418604651163,0.0479142857142857,0.17545641025641,-0.11651376146789,0.0932019230769231,0.0611218274111675,-0.121387755102041,-0.142736040609137,-0.417775862068965,0.0766802030456853,0.27753807106599,0.134085427135678,0.224378205128205,0.379114754098361,0.0438989898989899,0.235152173913043,0.539282051282051,0.114246753246753,0.0808928571428571,0.330888888888889,0.0955051546391752,0.208470588235294,0.108753846153846,0.0513303571428571,0.102961165048544,0.0814120603015075,-0.100679104477612,0.153747422680412,0.402608465608466,0.066
"ACH-000716",0.300727272727273,0.119943298969072,-0.0918493150684932,0.341893939393939,0.0482142857142857,0.373481481481481,0.0884137931034483,0.325099290780142,0.553637305699482,0.207018867924528,0.24690625,0.0930105263157895,0.0613401015228426,0.129717171717172,0.177340206185567,-0.00822110552763819,0.425515789473684,0.379150537634409,0.24240404040404,0.14820618556701,-0.00469767441860466,0.211714285714286,0.122866666666667,0.160779816513761,0.212269230769231,0.224253807106599,0.592867346938776,0.624928934010152,0.530379310344828,0.357345177664975,0.175416243654822,0.0152763819095477,0.0694423076923077,0.303256830601093,0.220055555555556,0.221086956521739,0.120292307692308,0.161590909090909,0.269892857142857,0.222666666666667,0.0730824742268041,0.0466691176470588,0.129271794871795,-0.0588571428571429,0.0178640776699029,0.0336532663316583,0.122179104477612,0.105453608247423,-0.11121164021164,0.01685
"ACH-000717",0.642585858585859,0.351103092783505,0.50127397260274,0.225287878787879,0.376547619047619,0.239851851851852,0.518528735632184,0.124418439716312,-0.321212435233161,0.440427672955975,0.36,0.161189473684211,0.494426395939086,0.448313131313131,0.204123711340206,0.489678391959799,0.397747368421053,0.624623655913979,0.46749494949495,0.457298969072165,0.470418604651163,-0.0793142857142857,0.532825641025641,0.13345871559633,0.166605769230769,0.0618781725888325,-0.441107142857143,-0.48438578680203,-0.617051724137931,0.333121827411168,0.57546192893401,0.337442211055276,0.103391025641026,-0.19955737704918,0.193015151515152,-0.00217391304347826,0.405117948717949,0.256642857142857,0.206235714285714,0.579777777777778,0.19489175257732,0.522389705882353,0.349553846153846,0.241660714285714,0.237485436893204,0.205844221105528,0.105007462686567,0.373458762886598,0.48110582010582,-0.08745
"ACH-000718",0.47820202020202,0.318226804123711,0.237095890410959,0.225772727272727,0.0181190476190476,0.4565,0.145666666666667,-0.0777446808510638,0.176813471502591,0.354238993710692,0.2374375,0.0506684210526316,0.283152284263959,0.252035353535354,0.344412371134021,0.107658291457286,0.263115789473684,0.377720430107527,0.273106060606061,0.269216494845361,0.0176744186046512,0.192257142857143,0.161979487179487,0.150880733944954,0.151028846153846,0.179218274111675,0.118974489795918,0.0677208121827411,0.383965517241379,0.0791979695431472,0.244451776649746,0.0812814070351759,-0.00723717948717948,-0.0310218579234973,0.273848484848485,0.251630434782609,0.218938461538462,0.200571428571429,0.178742857142857,0.0186111111111111,0.13710824742268,0.154352941176471,0.275528205128205,-0.0902589285714286,0.108174757281553,0.094,0.0906417910447761,0.334484536082474,0.0303227513227513,-0.143125
"ACH-000719",-0.107590909090909,-0.261360824742268,-0.265643835616438,-1.09641919191919,-0.688690476190476,-0.571185185185185,-0.182183908045977,-0.543113475177305,-1.20553367875648,-0.257716981132075,-0.51759375,-0.341584210526316,-0.145685279187817,-0.259318181818182,-0.424288659793814,-0.323175879396985,-0.319905263157895,-0.717763440860215,-0.554388888888889,-0.421118556701031,-0.31806976744186,-0.470828571428571,-0.382379487179487,0.11351376146789,-0.597144230769231,-0.359137055837563,-1.39452551020408,-0.689847715736041,-0.651275862068965,-0.143375634517766,-0.237401015228426,-0.0396130653266332,-0.595538461538462,-0.440726775956284,-0.180388888888889,-0.303478260869565,-0.0885076923076923,-0.423396103896104,-0.464464285714286,0.11725,-0.398649484536082,-0.0541838235294118,-0.200574358974359,-0.405026785714286,-0.471592233009709,-0.309366834170854,-0.49055223880597,-0.0609432989690722,-0.254925925925926,-0.1142
"ACH-000720",0.687106060606061,0.268479381443299,-0.0256301369863014,0.210535353535354,0.280047619047619,0.385018518518519,0.428988505747126,0.257007092198582,-0.0453056994818653,0.497238993710692,0.2608125,0.100526315789474,0.221340101522843,0.164691919191919,0.154257731958763,0.329060301507538,0.272526315789474,0.85889247311828,0.620671717171717,0.307386597938144,0.230860465116279,0.265457142857143,0.351041025641026,0.39597247706422,0.164057692307692,0.0033756345177665,-0.0925969387755102,-0.248152284263959,-0.1225,0.645126903553299,0.390969543147208,0.283713567839196,-0.0318397435897436,-0.124792349726776,0.0381414141414141,0.355130434782609,0.366579487179487,0.260474025974026,0.613028571428571,0.686583333333333,0.38419587628866,0.311808823529412,0.26994358974359,0.254401785714286,0.119155339805825,0.111115577889447,0.00703731343283582,0.326469072164948,0.0335026455026455,0.078925
"ACH-000721",0.00440404040404041,-0.268948453608247,-0.153452054794521,-0.107651515151515,-0.335642857142857,-0.00392592592592592,-0.20932183908046,-0.171460992907801,0.0543160621761658,-0.243540880503145,-0.54484375,-0.101110526315789,-0.326131979695431,-0.313414141414141,-0.292762886597938,-0.236788944723618,-0.205021052631579,-0.661086021505376,-0.547580808080808,-0.274149484536082,-0.32006976744186,-0.465057142857143,-0.388676923076923,0.105761467889908,-0.175615384615385,0.00690355329949239,-0.0103265306122449,0.22058883248731,0.498189655172414,-0.314675126903553,-0.239532994923858,-0.263462311557789,-0.143089743589744,0.183251366120219,-0.286136363636364,-0.0788478260869565,-0.286061538461538,-0.180285714285714,-0.246364285714286,-0.13575,-0.235639175257732,-0.251095588235294,-0.117312820512821,-0.3650625,-0.249407766990291,-0.262447236180905,-0.232910447761194,-0.226355670103093,-0.304238095238095,-0.32725
"ACH-000722",-0.299717171717172,-0.354742268041237,0.291082191780822,-0.355585858585859,0.0883571428571429,-0.334222222222222,-0.125425287356322,-0.0509148936170213,-0.162031088082902,-0.179213836477987,0.1115,0.130121052631579,0.101187817258883,0.249090909090909,-0.0714226804123711,-0.33978391959799,-0.306547368421053,-0.572688172043011,-0.446065656565657,-0.302989690721649,-0.243255813953488,-0.367228571428571,-0.274805128205128,-0.0808807339449541,-0.0701442307692308,0.0558172588832487,-0.131505102040816,0.207583756345178,0.593275862068966,-0.60694923857868,-0.187147208121827,0.191010050251256,0.376121794871795,0.342043715846995,0.0406161616161616,0.065804347826087,-0.0640102564102564,-0.0450714285714286,-0.274521428571429,-0.482916666666667,-0.179773195876289,-0.119323529411765,-0.159292307692308,0.141875,0.211155339805825,-0.256306532663317,-0.0584477611940298,-0.134175257731959,-0.148058201058201,0.03165
"ACH-000723",-0.00586868686868687,-0.126824742268041,-0.316424657534247,-0.236782828282828,-0.120047619047619,-0.176777777777778,-0.0979080459770115,-0.602822695035461,-0.344637305699482,-0.154679245283019,-0.2946875,-0.632621052631579,-0.149624365482234,-0.0626969696969697,-0.400546391752577,-0.119145728643216,-0.571084210526316,0.508376344086022,0.213681818181818,-0.0869072164948454,-0.0156511627906977,-0.0802285714285714,-0.179128205128205,-0.513917431192661,-0.419596153846154,-0.418802030456853,-0.508540816326531,-0.88907614213198,-0.718103448275862,0.0411928934010152,-0.0308578680203046,-0.331798994974874,-0.498878205128205,-0.891912568306011,-0.259843434343434,-0.605152173913043,-0.0346974358974359,-0.439324675324675,-0.251678571428571,-0.0843888888888889,-0.390082474226804,-0.0312426470588235,-0.206312820512821,-0.416294642857143,-0.585902912621359,-0.146994974874372,-0.23415671641791,-0.169314432989691,-0.037010582010582,-0.265525
"ACH-000724",0.297323232323232,0.0962731958762887,0.32958904109589,0.191237373737374,0.31847619047619,0.199537037037037,0.0319080459770115,0.270929078014184,0.362974093264249,0.269201257861635,0.29240625,0.205884210526316,0.300340101522843,0.316085858585859,0.0915876288659794,0.19229648241206,0.190147368421053,0.66110752688172,0.465429292929293,0.256628865979381,0.0450930232558139,-0.120314285714286,0.139410256410256,0.139688073394495,0.277875,0.0483147208121827,0.405045918367347,0.0848324873096447,-0.107103448275862,-0.0709492385786802,0.160233502538071,0.0943517587939698,0.173064102564103,-0.10648087431694,0.0774646464646465,-0.045,0.420825641025641,0.171272727272727,0.0646,0.232361111111111,0.306654639175258,0.0876323529411765,0.0153230769230769,0.277098214285714,0.110116504854369,0.0256030150753769,0.0340373134328358,-0.0419845360824742,0.197074074074074,-0.18125
"ACH-000725",-0.203141414141414,-0.0861288659793814,0.190356164383562,-0.0484090909090909,-0.205071428571429,-0.0566296296296296,-0.263551724137931,0.237382978723404,-0.101725388601036,-0.102735849056604,0.14628125,0.217457894736842,0.230857868020305,0.216909090909091,-0.0691855670103093,0.0457336683417085,-0.0152421052631579,0.148731182795699,-0.0457272727272727,-0.0317731958762887,0.0933255813953488,-0.366885714285714,-0.146958974358974,-0.0411559633027523,0.254548076923077,-0.0245583756345178,-0.036765306122449,-0.375365482233503,-0.0242586206896552,-0.436746192893401,-0.170700507614213,0.091105527638191,0.108333333333333,0.202666666666667,0.0869343434343434,-0.220760869565217,0.0638461538461538,0.0928441558441558,-0.241392857142857,-0.351527777777778,0.0356340206185567,-0.218338235294118,-0.157164102564103,0.294946428571429,0.266834951456311,-0.316597989949749,0.0827014925373134,-0.272659793814433,0.171296296296296,-0.29255
"ACH-000726",0.280414141414141,-0.00525257731958763,0.0805616438356164,0.11740404040404,0.220595238095238,0.101203703703704,0.0605402298850575,0.027177304964539,0.150865284974093,0.222635220125786,0.07259375,0.214605263157895,0.36758883248731,0.442565656565657,0.113969072164948,0.0874824120603015,0.189652631578947,0.224548387096774,0.171131313131313,0.0312268041237113,0.202325581395349,0.00897142857142858,0.213769230769231,0.202706422018349,0.224240384615385,0.185304568527919,0.047734693877551,0.0647258883248731,-0.0545344827586207,-0.0505736040609137,0.165756345177665,0.244849246231156,0.284115384615385,0.554540983606557,0.0587777777777778,0.480217391304348,0.446697435897436,0.193181818181818,0.111285714285714,0.172305555555556,0.151572164948454,0.275463235294118,0.0848666666666667,0.088125,0.158660194174757,-0.0348341708542714,0.0697537313432836,0.162675257731959,0.34147619047619,0.130775
"ACH-000727",-0.263383838383838,0.0338298969072165,0.697301369863014,0.505479797979798,0.344761904761905,0.127888888888889,-0.160505747126437,0.31177304964539,0.655233160621762,-0.0737735849056604,0.096375,0.309368421052632,0.224030456852792,0.249575757575758,0.369773195876289,0.0233165829145729,0.464115789473684,-0.596752688172043,-0.409409090909091,0.0758659793814433,0.00169767441860466,0.2322,0.00433333333333334,0.43605504587156,0.263865384615385,0.440426395939086,0.627438775510204,0.233380710659898,0.162810344827586,-0.303573604060914,-0.0501624365482234,0.542507537688442,0.483846153846154,0.247371584699454,0.280691919191919,0.229,0.0600102564102564,0.26388961038961,0.275807142857143,0.102388888888889,0.462675257731959,-0.0402279411764706,0.0574666666666667,0.602517857142857,0.324194174757282,-0.236693467336683,0.648962686567164,0.15630412371134,0.438301587301587,1.10595
"ACH-000728",-0.392489898989899,-0.285427835051546,-0.316424657534247,0.289116161616162,0.269904761904762,-0.222018518518519,0.0898850574712644,0.178148936170213,0.609160621761658,-0.156415094339623,-0.0344375,-0.173942105263158,-0.324553299492386,-0.312,-0.026340206185567,-0.111603015075377,-0.3606,0.306924731182796,0.298560606060606,-0.201355670103093,-0.0651627906976744,-0.0501428571428571,-0.0218717948717949,-0.0895871559633028,0.136057692307692,-0.13192385786802,0.644785714285714,0.385253807106599,0.509431034482759,-0.537812182741117,0.0177106598984772,-0.211884422110553,-0.0424935897435897,-0.14575956284153,-0.330444444444444,0.0434565217391304,-0.147189743589744,-0.160512987012987,-0.230535714285714,-0.467111111111111,0.0251185567010309,-0.361183823529412,0.0437435897435897,-0.0851875,-0.0569708737864078,0.39251256281407,0.0361716417910448,0.0279278350515464,0.090058201058201,-0.2353
"ACH-000729",-0.532944444444444,-0.0936649484536082,0.170917808219178,0.746085858585859,0.449309523809524,0.0957037037037037,-0.41248275862069,0.694957446808511,1.01693264248705,-0.0298867924528302,-0.03265625,0.0174421052631579,0.0416954314720812,0.124156565656566,-0.0318556701030928,0.195814070351759,0.304557894736842,-0.689118279569892,-0.478888888888889,0.129613402061856,-0.0463023255813954,0.782057142857143,-0.0324410256410256,0.196761467889908,0.409653846153846,0.111243654822335,1.09759693877551,0.602934010152284,0.109672413793103,-0.447751269035533,-0.36489847715736,-0.0989346733668342,0.102346153846154,0.228142076502732,0.124116161616162,-0.136891304347826,-0.139102564102564,0.366467532467532,0.192635714285714,-0.157916666666667,0.376541237113402,-0.222441176470588,-0.106353846153846,0.2291875,0.397067961165049,-0.295371859296482,0.812097014925373,0.0970257731958763,0.466068783068783,1.3125
"ACH-000730",-0.035449494949495,0.0369536082474227,-0.0325068493150685,-0.0439242424242424,0.0823333333333333,-0.0540925925925926,-0.0921379310344828,0.0144822695035461,-0.100124352331606,-0.0236415094339623,-0.019625,0.145163157894737,0.0215837563451777,-0.0687020202020202,0.0725979381443299,-0.0614472361809045,0.160431578947368,-0.129784946236559,-0.155156565656566,-0.135664948453608,0.0567441860465116,0.285085714285714,0.048974358974359,0.148550458715596,0.0365576923076923,0.0976802030456853,-0.0496734693877551,-0.00736040609137056,0.257448275862069,0.0183502538071066,-0.155096446700508,0.0323517587939699,0.110461538461538,0.262841530054645,0.114070707070707,-0.137391304347826,-0.0525179487179487,0.0407922077922078,-0.101592857142857,-0.0695833333333333,-0.0364845360824742,0.135485294117647,0.0549897435897436,0.00982142857142858,-0.00576699029126214,-0.140427135678392,0.0470373134328358,-0.0892577319587629,-0.127164021164021,-0.0773
"ACH-000731",0.405126262626263,0.249036082474227,-0.208150684931507,0.124292929292929,0.0892857142857143,0.406537037037037,0.386827586206897,-0.0301489361702128,-0.226751295336788,0.235867924528302,0.4048125,0.272957894736842,0.265045685279188,0.139449494949495,0.15360824742268,0.0590753768844221,0.375357894736842,0.666956989247312,0.402944444444444,0.255128865979381,-0.0670232558139535,-0.0208857142857143,0.187538461538462,0.0980917431192661,0.155980769230769,0.123873096446701,-0.41915306122449,-0.0696954314720812,0.104758620689655,0.424086294416244,0.256634517766497,0.185587939698492,0.167814102564103,0.258568306010929,0.296383838383838,0.492717391304348,0.152082051282051,0.270474025974026,0.322914285714286,0.248916666666667,0.244365979381443,0.234713235294118,0.214394871794872,-0.00939285714285714,0.076747572815534,0.192125628140704,-0.188305970149254,0.176231958762887,-0.0530846560846561,-0.168225
